Age_Ma,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Ag_Area,Cd_Area,Sn_Area,Te_Area,Ba_Area,T_Area
6.043659687,2557,46029,-4619,-2130,52584,12151,2994494,7221,188,7846,95799,51710,772,877,44,4162,2200,133496,2255,6192,-2508,-1378,557,394,1363246,2042,17242,3290,21019.0,163757
6.044475555,2819,47370,-4299,-1977,54154,12907,2997207,6808,-49,7808,104046,51379,499,841,133,4103,2042,134438,2479,6516,-960,-1851,412,228,1363164,2217,16646,3456,22219.0,173950
6.045291901,2810,46009,-4605,-1919,57257,12633,2883474,7422,371,6567,109009,49613,547,880,136,3935,1855,134406,1888,6702,-999,-849,225,238,1366215,2788,17129,4585,23673.0,177883
6.046107769,2924,47132,-4667,-1793,55707,12192,2942224,7610,726,6717,108580,51666,610,980,134,4214,1919,134167,1542,6645,-1217,-1610,292,301,1362076,2664,17845,4178,22994.0,178438
6.046923161,2804,47590,-4158,-1805,53369,12916,2902011,7865,385,6887,111233,49618,573,933,211,4135,2377,131831,1840,6044,-1233,-994,458,229,1360589,2924,17793,3343,25538.0,182408
6.047739506,3059,48593,-4618,-1755,55169,14195,2960042,8157,-459,6343,113442,49409,517,903,158,3805,2638,133420,2543,6768,-1550,-1133,322,222,1359043,2412,17858,3870,28371.0,187446
6.048555374,2895,47276,-4456,-1552,56452,13555,2988928,8063,381,6461,109390,50940,414,822,140,4205,1611,134328,1491,6396,-749,-1292,306,225,1359519,2650,17833,4256,27091.0,181179
6.049370766,2679,47276,-4782,-1907,55829,13134,3048843,7332,-47,5656,104329,52753,511,880,131,3918,1955,139022,1679,6346,-1613,-1674,656,274,1358872,2756,16949,3966,25665.0,174750
6.050187111,3109,51058,-4964,-2209,54805,14034,2977959,8253,275,5276,117441,51694,547,887,71,3781,2622,135646,1693,6630,-1180,-1444,481,151,1356395,2943,17658,3558,26494.0,193895
6.051002979,2916,47475,-4478,-1772,52713,13954,2949073,8198,395,4407,101941,49379,599,957,134,3862,2456,134151,2110,6750,-804,-1154,484,198,1354014,2512,16956,3596,27178.0,174484
6.051819324,2681,44560,-4269,-1725,50537,13573,2776789,8269,467,4659,92758,48733,715,1095,76,4061,2317,135348,1903,5351,-1505,-1259,326,193,1347620,2143,16013,3711,27458.0,161841
6.052634716,2934,47256,-4193,-1910,49955,12403,2846054,7487,235,4525,91943,48896,877,1119,158,3799,1913,133188,1647,6197,-1833,-1402,678,387,1350618,2041,16857,2754,29303.0,162023
6.053450584,2604,43811,-4717,-1689,49545,11916,2761052,7811,572,4828,89339,49608,1156,1081,205,3705,1969,128194,2071,5979,-2592,-1639,793,367,1349843,2044,16853,2972,27502.0,155481
6.05426693,2712,46338,-4408,-1589,51594,12251,2879312,7327,311,5626,100745,52748,993,943,196,3743,2254,133054,1711,6540,-2290,-1434,709,326,1343705,2599,18200,3095,26364.0,169373
6.055082321,2446,44658,-3876,-1907,52140,12971,2858811,7821,230,5656,104051,50270,793,816,137,4028,2103,133690,1717,6311,-2301,-1578,618,279,1346038,2630,17415,3520,26775.0,171947
6.055898666,2813,45201,-4290,-1490,49342,12540,2846792,7666,262,5492,101582,53423,745,1069,131,3899,1645,134301,2484,6180,-1356,-1594,408,208,1332536,2283,17886,3051,26704.0,169802
6.056714535,2332,41205,-4171,-1780,46315,9792,2791010,6706,40,5135,90776,49279,721,1018,97,3767,2048,131766,1567,5951,-1866,-1538,683,267,1320026,2327,17898,3344,25489.0,150811
6.05753088,2842,44556,-4377,-1794,51151,11117,2997960,6208,470,6615,100461,53361,826,994,133,3846,2269,132618,1850,5844,-2215,-1613,412,342,1302553,3026,17218,3940,24253.0,165184
6.058346272,2505,44703,-4584,-1762,53583,11655,3025568,6801,-3,6331,100660,50025,851,913,104,3582,2143,134122,2137,6010,-2645,-1960,511,307,1300453,2124,16964,3424,24667.0,166324
6.05916214,2454,41375,-5041,-2189,48573,8887,2981965,6768,173,7306,90903,51010,637,750,64,3689,2496,130494,1801,5812,-2519,-1839,535,325,1302139,2526,17060,3489,23339.0,150387
6.059978485,2546,43732,-5297,-2211,52755,9320,3186262,6644,98,8567,89666,51686,662,833,92,3527,2076,129121,1741,5431,-2548,-1559,433,358,1306742,2362,16625,3618,21397.0,151908
6.060794353,2649,41507,-5624,-2252,50467,8661,3192907,6358,-162,8634,85588,53107,629,918,174,3486,1953,128597,1514,5805,-1052,-1345,477,179,1317428,2158,16925,3296,21215.0,144763
6.061609745,2543,41919,-4999,-1827,51090,9129,3159482,5845,-607,8722,84952,50323,726,868,80,3576,1807,130182,2042,5965,-2493,-1857,428,281,1332246,2233,18319,2918,20803.0,144388
6.06242609,2544,42551,-5216,-1843,53261,9098,3181314,6455,260,9090,85929,47400,637,816,73,3694,2226,130826,1817,5949,-2425,-1519,321,204,1352003,2200,18778,3557,21721.0,146577
6.063241959,2370,44572,-5424,-2099,51404,7832,3220730,5573,-374,9286,87363,49268,693,922,138,3463,1874,131299,1342,6010,-1801,-1026,394,194,1356011,2915,18732,3049,22678.0,147710
6.06405735,2512,41832,-5180,-2003,50986,8397,3104403,6228,-150,9025,83846,49285,727,818,79,3526,2063,129800,1800,6037,-2365,-1335,601,348,1370495,2804,18366,2966,26250.0,142815
6.064873695,1860,33407,-4495,-1769,44057,5413,2621564,5764,-99,8317,71127,42997,614,757,39,2963,1491,119177,1414,5645,-2350,-1066,382,321,1375132,2627,18071,3898,25015.0,117571
6.069768906,2737,41685,-3489,-947,49897,14179,2752951,6835,580,8087,85297,47116,1816,1121,149,3460,2176,122901,1577,5075,-1254,-475,503,251,1332662,2494,17490,3265,22466.0,150733
6.070585251,2724,46013,-3497,-828,53904,14790,2945029,7232,800,9167,86813,50897,909,1108,156,3961,2032,123945,1793,4829,-1691,-1029,368,274,1322217,2049,16859,3588,23261.0,157572
6.071401119,2956,48224,-3486,-1193,48291,15947,2884604,6986,835,8162,84884,50464,801,922,125,3485,2047,118940,1908,5209,-2223,-1723,486,276,1317897,2991,16415,3427,21519.0,158997
6.072217464,3133,47520,-3637,-559,49751,15454,2891416,7105,878,8464,87215,48794,599,846,135,3692,2072,118599,2089,5741,-1708,-1754,404,228,1306544,2741,16807,3579,23139.0,160427
6.073032856,3279,49944,-3007,-420,50919,16829,2879280,7940,1007,8636,90863,48982,535,813,98,3665,1980,116250,1656,5297,-1487,-1357,459,156,1302827,2341,16100,3195,22995.0,168855
6.073848724,3220,52004,-3969,-633,53969,18046,3096017,8354,855,8881,99851,51751,540,805,171,3512,1946,125844,2225,5850,-761,-1245,421,197,1306016,2584,17005,3595,22576.0,181475
6.07466507,3346,54226,-4021,-670,54530,18551,3195672,8034,296,9445,107263,50798,527,879,118,3716,2345,130809,2384,6420,-1390,-1601,365,320,1302882,3052,17385,4230,22741.0,191420
6.075480461,3376,55925,-3761,-1041,55514,19708,3222623,7996,390,9263,107932,50684,648,918,223,4178,3027,131919,1881,5756,-1249,-1449,578,410,1304157,2658,17090,3292,22058.0,194937
6.076296329,3764,59089,-3923,-1053,55709,21518,3202162,8740,472,9130,118906,51142,578,802,85,4008,2497,133077,1839,5802,-2353,-660,567,269,1305759,2334,16397,3531,24030.0,212017
6.077112675,3366,63069,-4285,-786,55302,24733,3117104,9250,258,8833,132616,51003,585,889,184,4321,2818,130391,2432,6526,-1726,-1216,418,208,1318425,2092,17182,3390,22333.0,233034
6.077928543,3623,59683,-3352,-728,52854,24226,2964244,8786,-161,8040,127788,48905,682,1005,226,4057,2756,125995,2416,6651,-1102,-1650,473,275,1323649,2226,16826,3053,24068.0,224106
6.078744411,3258,53722,-3201,-970,46986,22044,2587875,8353,285,7744,117819,50237,566,1000,74,3875,2377,120796,1988,6027,-1609,-1111,485,202,1316362,2626,16827,3390,23972.0,205196
6.07956028,3682,62659,-3229,-927,53613,27575,2867917,9342,414,8592,135905,49802,581,1055,128,4244,2952,126480,1927,7257,-1594,-1464,502,314,1331843,2936,16360,3835,24855.0,239163
6.080376625,3994,63769,-3753,-1099,55435,25982,3026695,9725,846,8753,129695,52077,658,1052,198,4050,2773,128348,2211,6691,-1523,-1157,424,304,1334078,2092,18129,3655,23191.0,233165
6.081192493,4376,65730,-3487,-1088,51716,27444,2862462,8850,164,8502,129815,48704,767,1081,207,3848,3053,125924,2338,6968,-1739,-1686,507,316,1345171,2402,16659,3614,24283.0,236215
6.082007885,3989,70626,-3061,-1045,50744,31459,2733595,9613,501,7881,133063,47777,674,1287,109,3738,4216,125130,2126,6495,-864,-1050,446,260,1341734,2700,16985,3950,24813.0,248750
6.08282423,4628,76202,-2791,-955,52377,35990,2701469,10488,509,8169,149535,51007,735,1272,82,4249,3715,123925,2277,7959,-1253,-776,568,157,1346344,2994,17124,2893,24167.0,276843
6.083640099,4600,75275,-2967,-850,52601,36046,2718972,9803,192,8845,148051,48189,811,1244,85,4145,4036,124454,2630,6958,-1318,-1504,680,214,1350273,2253,17605,3315,24639.0,273775
6.08445549,4407,77689,-3110,-872,52410,37013,2704554,10050,742,8469,145461,47940,668,1180,58,4193,3992,121861,2851,7539,-1630,-1826,777,284,1356079,2844,16894,2705,26598.0,274620
6.085271835,4528,78791,-3171,-872,49786,38167,2571568,9496,691,9043,137578,50970,755,1048,113,3922,4434,117294,2248,7394,-1782,-1803,785,219,1354915,1797,16843,3817,25341.0,268560
6.086087704,4353,74270,-3304,-585,49700,36572,2568435,9939,592,7491,135782,49900,802,1117,309,3835,4108,117436,1913,6613,-928,-1060,681,259,1358496,2712,16982,4144,26189.0,260916
6.086904049,4754,80821,-3057,-1075,50652,41123,2657191,10220,361,8255,144494,51106,811,1243,172,4309,4962,122233,2355,8221,-1174,-708,608,167,1367391,2898,17725,3383,28094.0,281412
6.08771944,5090,85985,-2950,-223,50738,43396,2612795,10305,630,8232,153928,49150,765,1309,146,4051,4772,121327,2563,7367,-1120,-1183,710,282,1368841,3536,15948,3519,28395.0,298704
6.088535309,4588,78326,-2912,-690,50482,37613,2570781,9824,945,8421,140174,49120,709,1328,255,3774,4072,118520,2669,7903,-566,-1041,686,183,1363323,3442,18606,3045,26701.0,270525
6.089351654,4646,78266,-3007,-691,49490,38358,2662945,9801,-324,7022,130946,50751,827,1204,146,3850,3811,123596,2098,6531,-1488,-1341,742,384,1365531,3351,17103,2793,28857.0,262017
6.090983391,2849,48930,-3144,-1014,48528,17254,2731621,7553,563,8113,101228,49267,639,866,192,3287,2074,117352,2013,5450,-1245,-1159,352,260,1367913,2692,17359,3583,25983.0,177814
6.091799259,3210,51964,-3747,-946,55506,17320,3148929,8490,602,9370,111859,53266,604,854,72,3693,2021,132039,1532,5730,-1406,-485,328,114,1375058,2320,16268,3647,25744.0,192843
6.092615128,3615,52505,-3586,-632,56048,17652,3193729,7787,259,9408,110451,52427,603,794,141,4001,2027,134737,2110,5829,-1676,-1458,527,288,1371795,3357,16805,4058,27455.0,192010
6.093430996,3535,52423,-3739,-721,57501,16729,3228845,7732,753,9356,108253,53575,494,744,147,3944,1971,134344,1900,5763,-1374,-941,449,173,1373851,2780,17108,3247,25714.0,188672
6.094246864,3332,53587,-4200,-805,57706,17614,3195550,8088,340,8775,110111,53809,646,853,131,4147,2632,135302,1622,6020,-1772,-1612,442,191,1377463,2556,16792,3177,27021.0,192732
6.09506321,3197,50455,-4029,-826,57337,16289,3219565,7639,541,9007,102087,55471,631,912,93,4293,2176,133138,1923,5737,-1688,-943,362,216,1367129,3015,16881,3258,24800.0,179667
6.095878601,3093,52956,-3826,-1372,55318,16473,3062093,7832,11,7814,104586,52288,517,830,76,4043,1780,129943,1332,5610,-1825,-1864,380,323,1367175,2482,16534,3630,26337.0,184940
6.096694469,3386,53693,-4052,-756,54945,19171,3117579,7344,-14,8693,105370,49689,671,980,185,3659,2481,129991,2483,6778,-782,-1192,405,140,1366205,2415,16603,3284,23901.0,188964
6.097510815,3026,44138,-4110,-1037,55747,13322,3178255,6248,-54,9354,84770,52757,652,913,187,3857,2246,130177,1629,5653,-1880,-1354,433,340,1362614,1855,17032,3488,22356.0,151504
6.098326683,3151,47085,-4353,-1453,55680,14101,3254904,7009,3,8460,89287,54124,873,1077,50,3840,2184,132048,1455,5361,-2309,-1121,392,262,1364287,2586,17109,3254,20353.0,160633
6.099142075,2979,52836,-4269,-909,57103,19303,3215640,7653,265,8273,101889,52319,795,1251,163,4095,2209,133625,2009,6655,-1214,-1400,370,250,1360354,2817,17456,3482,21323.0,184660
6.09995842,2810,46635,-4053,-912,56037,13467,3382364,6258,431,10029,87802,52944,578,895,57,3667,1942,133578,1439,6033,-2011,-1492,579,276,1361718,2417,16395,3610,20776.0,156972
6.100630283,2963,45843,-4011,-921,54855,13181,3377791,6609,235,9614,84645,52105,655,1002,207,3786,2194,132184,2058,6209,-1186,-1151,518,267,1362358,2593,17131,3741,20226.0,153241
6.101230621,2624,44550,-4375,-1103,53547,12231,3350084,6124,232,9806,80750,52619,592,940,91,3510,1818,129746,1585,5623,-1674,-1299,493,284,1357887,2377,15912,3006,17751.0,146279
6.101830959,2754,42347,-4212,-1277,54029,10980,3219402,5388,-287,9652,76194,50415,565,835,79,3576,2316,126127,1642,5227,-1753,-1331,474,245,1356350,2580,16912,3377,16801.0,137663
6.102431297,2558,40274,-3436,-840,47795,10440,2979406,5289,498,8902,67396,50327,453,718,115,3202,1484,116297,943,5117,-992,-1498,344,225,1346872,2286,16555,2930,15948.0,125957
6.103031635,2845,42419,-4226,-1020,50245,12782,3137065,5745,327,8894,71678,49778,480,798,109,3374,1758,118054,1162,4924,-1291,-1433,385,223,1354747,2145,15504,3744,15894.0,135469
6.103631496,2441,40446,-4179,-806,48169,11957,3082422,5452,431,8615,65991,50376,3086,970,51,3209,1585,115843,1024,5086,-237,268,651,144,1357326,2584,17085,3141,16496.0,126287
6.104232311,2480,41576,-3807,-983,48064,12059,2980062,5873,861,8762,65038,45366,1659,881,69,2839,1665,115002,1382,4676,-1931,-324,393,350,1346512,2708,15557,2591,16219.0,127026
6.104832649,2776,43865,-4324,-832,51884,13131,3185260,5760,292,9025,71524,49095,537,751,74,3654,2111,123101,1477,5352,-2094,-1166,508,277,1351988,2389,15977,3347,15485.0,137056
6.105432987,2564,45220,-4543,-1013,54702,14234,3261385,5941,424,10019,77073,48787,559,792,72,3549,1947,127417,1525,5668,-1822,-1728,408,247,1355661,2434,16532,3200,17013.0,145032
6.106032848,2245,43508,-4436,-1493,51085,13475,3116241,5785,491,8792,73776,50463,461,783,61,3471,1760,122033,1293,6017,-1788,-2090,408,242,1348672,2824,17367,3511,16598.0,138789
6.106633663,2819,44338,-4184,-1132,51437,14716,3100248,5682,456,8913,76086,47603,388,747,107,3641,2093,121976,1144,5438,-1490,-1340,511,242,1342657,2321,15900,3068,15895.0,143641
6.107234001,2986,48224,-4217,-909,54810,16131,3277104,6042,456,9353,82311,50564,690,747,59,3869,2154,128288,1733,5392,-2317,-1586,505,222,1340004,2172,15731,3561,16809.0,155694
6.107833862,2774,48158,-4312,-1132,54969,17160,3307924,6390,761,10448,83503,51537,411,714,91,3994,2027,129279,2007,5772,-1431,-1760,374,220,1340383,3637,16279,3954,18265.0,157985
6.1084342,3323,51734,-4104,-1062,54701,20145,3203054,6503,322,10027,85712,52242,504,827,162,3470,2443,126069,1843,6088,-1690,-1079,562,246,1331122,2808,16828,3188,18330.0,167417
6.109035015,2889,50293,-4319,-1111,54771,18740,3236712,7341,780,10291,83897,51064,646,864,129,3932,2274,127094,1593,5471,-1909,-1395,519,262,1328844,2834,15841,3638,20531.0,163160
6.109635353,2989,49743,-4314,-1006,53780,15963,3229043,6499,564,10355,80674,51954,570,824,74,3939,1953,126106,1753,5856,-1470,-1424,614,259,1321417,2626,17097,3482,20051.0,155868
6.110235214,3089,49711,-4502,-1121,51414,16787,3139106,6070,375,9855,79904,52199,488,821,107,3537,2127,121453,1303,5999,-603,-1045,607,215,1319375,2666,15869,3194,20734.0,155561
6.110835552,2742,44921,-4211,-987,46988,15014,2929288,5735,655,10002,71609,46146,542,745,114,3492,1936,117631,1979,5733,-1201,-1097,399,196,1313572,2099,16002,3824,19010.0,140021
6.111436367,3036,48996,-3889,-1154,49946,14696,3190252,5842,572,9868,78551,51316,692,753,43,3339,1733,123455,2049,5213,-1512,-1006,395,142,1325761,2559,16401,3022,20046.0,151121
6.112036228,2674,45399,-4216,-1465,54030,11785,3259548,6206,-60,11033,78441,51276,509,844,67,3524,1934,126055,1429,5341,-1709,-1176,637,410,1330503,2730,16295,2839,22759.0,144505
6.112636566,2931,45806,-4237,-1152,55251,13123,3259071,7043,78,10467,82394,49801,697,791,77,3943,1953,128277,1601,5860,-2210,-1697,475,180,1327820,2879,15848,2906,22400.0,151297
6.113236904,3110,47964,-4396,-1392,55168,12801,3276685,6516,-29,10493,85767,51643,459,832,170,3815,2219,127611,1566,6206,-1463,-1468,434,270,1331391,2870,15613,2490,22999.0,156158
6.113837719,2537,42124,-3912,-1262,51067,10490,2960856,6349,619,9981,80117,50053,429,715,112,3769,1844,120522,1701,4952,-1810,-1596,530,293,1340798,2614,16296,2964,22191.0,141617
6.11443758,2428,43931,-4388,-841,50921,12243,2996140,6538,720,9397,81400,44790,473,697,127,3710,1942,124976,1136,5437,-1522,-1641,507,268,1361956,2194,16702,3472,24389.0,146540
6.115037918,2837,47530,-3560,-895,47325,15092,2872419,6495,31,8941,76097,48299,534,724,77,3310,2390,117813,2417,5760,-1782,-1625,838,173,1356768,2049,15719,2719,22627.0,148051
6.115638256,2961,44666,-3673,-1165,49605,13087,2982046,6219,904,9582,82415,49483,519,713,71,3660,2022,121309,1528,5339,-1850,-906,524,219,1349248,2663,15545,3160,23691.0,149348
6.116239071,3066,47417,-3929,-947,52469,12948,3176935,6989,39,10165,90743,51716,489,775,87,4000,1903,129044,1808,5769,-1614,-1575,508,315,1358117,2194,16832,3546,23444.0,161163
6.116838932,3231,49037,-4321,-1279,53213,12522,3200873,7734,293,10165,92919,50298,558,826,103,3620,2363,129245,1599,5992,-2287,-1676,487,313,1363338,3198,16349,3462,24635.0,165443
6.11743927,2890,48321,-4491,-1397,53091,13351,3181609,7234,150,10324,95144,49366,488,757,167,3893,2076,128564,1848,5606,-1940,-2299,333,424,1360463,2388,16150,2951,25025.0,166940
6.118039608,3141,48767,-4072,-1374,53777,12854,3186046,6917,48,9104,91294,48695,528,869,119,3935,2078,129122,1458,5333,-1817,-1722,385,312,1364562,2522,16053,3284,23394.0,162973
6.118639946,2861,47388,-4088,-961,51293,12824,3092705,7095,251,9581,90538,50333,1122,986,99,3629,1682,127147,1884,5400,-2247,-1125,590,159,1361419,2539,16590,3746,23982.0,160706
6.119240284,2937,45148,-4047,-977,50856,11901,3026639,7356,179,9550,86160,47784,1879,1787,3,3601,1907,125050,1464,5153,-1267,-614,1327,198,1354745,3179,15949,3475,25967.0,153502
6.119840622,2951,48219,-4155,-913,51661,13799,3138509,6971,259,9916,94165,50099,1045,1483,63,3475,1893,127823,1419,5559,-1764,-1296,662,223,1363005,2891,16582,3573,24224.0,166105
6.12044096,3196,45739,-3803,-1077,47469,11003,2911561,6342,489,9250,86796,48960,1425,1617,-18,3410,1712,122621,1644,5281,-1670,-1017,847,198,1356279,2264,16847,3605,24722.0,153076
6.121041298,3068,47578,-4201,-1577,48760,12340,3068608,7033,235,9004,90381,51439,651,1120,139,3515,1408,127192,1788,5407,-1034,-1039,379,169,1369107,2541,17015,3884,25088.0,160400
6.121641636,3012,51510,-3894,-1157,49847,15373,3133020,7719,274,9108,104073,50995,558,795,63,3733,1948,129847,1771,5385,-2096,-1168,426,293,1361897,2812,15738,3869,23530.0,181687
6.122241974,3312,51882,-3479,-894,50917,16258,3053648,7914,373,9386,102779,49493,553,897,72,3508,2417,127261,1764,5727,-1414,-1243,393,230,1357398,2131,16806,3253,23493.0,182145
6.122841835,3704,54747,-3496,-1154,50719,17243,3023416,8131,419,8727,113488,50749,560,794,46,3511,2022,127273,1916,6588,-2064,-1652,404,246,1353931,2097,15412,3280,24083.0,197313
6.123442173,3228,51432,-3838,-1263,50542,15414,3069102,7791,6,9812,101543,50342,494,828,119,3779,1940,129537,2058,6170,-1208,-1577,435,192,1356655,2539,16613,4279,23909.0,179408
6.124042988,3308,53102,-3506,-983,49834,16570,3011962,7557,546,9490,105875,47482,633,878,134,3678,2255,126651,1941,5744,-2364,-2281,526,473,1353318,2348,16150,2718,23768.0,186412
6.124643326,2675,46429,-3389,-837,47884,14032,2944934,7299,-137,9251,97145,49253,470,772,110,3471,2289,125769,2085,6036,-1340,-1471,289,125,1360901,2804,15495,3358,23686.0,167580
6.125243187,3455,48252,-3803,-1311,48605,13633,3018501,7397,59,9015,94079,52983,696,790,86,3467,2227,123577,1945,5639,-1924,-953,486,239,1360952,2330,15864,3221,24076.0,166816
6.125843525,3385,52585,-4289,-816,50094,16938,3079135,8851,324,9519,106154,52358,668,759,103,3590,2356,130108,1533,5343,-2574,-1668,385,343,1359599,3424,15521,3595,25342.0,187913
6.12644434,3685,58150,-3614,-1031,52290,19854,2986512,9459,518,8795,121629,50009,671,955,118,3657,1882,126793,2233,5820,-1931,-1557,498,265,1350994,2469,15792,3413,25624.0,212777
6.127044201,3089,51787,-3751,-991,48890,17497,2856164,8240,574,8165,110424,48202,575,937,189,3894,1875,123895,2266,6326,-1050,-1628,391,180,1353919,2523,16473,4075,22642.0,191037
6.127644539,3508,53868,-3365,-692,46910,18600,2687319,8981,845,8379,119653,49545,609,959,138,3445,2562,119300,2050,5957,-1008,-1262,358,257,1345234,2804,15754,3359,25561.0,204610
6.128244877,3629,57557,-3160,-817,47483,20680,2482359,9191,891,6594,133804,49661,791,1057,144,3882,2372,112047,2301,5962,-1582,-943,574,268,1347943,2151,15605,3367,26717.0,224861
